TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,,
1049,06:23:23,1,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,0.06,0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:24,2,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.000,0.030,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:24,3,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,0.00,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:25,4,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,-0.12,0.12,0.000,-0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:26,5,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.12,0.00,0.06,-0.010,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:26,6,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,-0.06,0.00,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:27,7,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.19,0.00,0.06,0.000,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:28,8,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,0.12,0.00,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:28,9,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.19,0.06,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:29,10,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,-0.06,0.00,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:30,11,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,0.00,0.06,0.020,0.020,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:31,12,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.19,0.00,0.000,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:31,13,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.00,0.00,0.000,0.020,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:32,14,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.12,0.19,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:33,15,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,0.00,0.06,0.000,0.030,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:33,16,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,-0.19,0.00,0.010,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:34,17,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:35,18,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,-0.19,0.19,0.000,0.010,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:35,19,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,-0.12,0.00,0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:36,20,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.06,0.12,0.020,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:37,21,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,-0.12,0.000,0.020,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:38,22,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.06,0.00,-0.06,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:38,23,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,-0.12,-0.06,0.000,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:39,24,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.00,0.00,0.020,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:40,25,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,-0.06,0.00,0.020,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:40,26,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.06,0.19,0.000,0.020,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:41,27,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.12,0.00,0.000,0.000,-0.210,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:42,28,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.12,0.06,0.000,-0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:42,29,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,0.00,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:43,30,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.06,-0.06,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:44,31,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,0.00,0.06,-0.020,0.000,-0.300,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:44,32,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,-0.19,0.00,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:45,33,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,0.00,0.020,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:46,34,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,0.06,0.06,0.000,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:46,35,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.25,0.00,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:47,36,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.12,0.12,0.000,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:48,37,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,0.06,0.000,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:49,38,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.06,0.00,-0.020,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:49,39,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,-0.12,-0.06,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:50,40,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.010,0.020,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:51,41,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.00,0.19,-0.06,0.020,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:51,42,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.12,0.12,0.00,-0.010,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:52,43,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,-0.06,0.12,-0.06,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:53,44,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,-0.19,0.00,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:53,45,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,0.06,0.19,0.020,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:54,46,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,-0.06,-0.06,0.000,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:55,47,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.06,-0.12,0.12,0.010,0.000,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:55,48,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.06,0.12,0.00,0.010,0.000,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:56,49,F,LAUNCH_PAD,0.0,27.4,1.0,5368709.0,-0.00,0.12,-0.06,0.06,0.000,0.020,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:57,50,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.25,-0.06,-0.12,0.000,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:58,51,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.12,0.06,0.000,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:58,52,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,0.06,0.00,0.000,0.020,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:23:59,53,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,-0.12,0.00,0.000,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:00,54,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.12,-0.06,0.00,0.000,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:00,55,F,LAUNCH_PAD,0.2,27.4,1.0,5368709.0,-0.00,0.00,-0.25,0.00,0.000,0.020,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:01,56,F,LAUNCH_PAD,0.2,27.4,1.0,5368709.0,-0.00,0.12,-0.12,0.06,0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:02,57,F,LAUNCH_PAD,0.2,27.4,1.0,5368709.0,-0.00,0.06,-0.12,0.00,-0.010,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:02,58,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.00,-0.06,0.010,0.020,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:03,59,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,-0.12,0.06,0.000,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:04,60,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,-0.19,0.06,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:04,61,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.06,0.00,0.010,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:05,62,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.000,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:06,63,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.06,0.12,0.00,0.020,0.010,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:07,64,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.06,0.12,0.00,0.030,0.000,-0.290,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:07,65,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.12,-0.06,0.19,0.000,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:08,66,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.12,0.06,0.00,0.000,-0.020,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:09,67,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,-0.06,-0.12,0.000,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:09,68,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.06,-0.12,0.020,0.020,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:10,69,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.06,0.12,0.010,0.000,-0.230,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:11,70,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,-0.12,-0.19,0.06,0.010,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:11,71,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.19,0.00,0.00,0.000,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:12,72,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,-0.06,0.00,0.000,0.010,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:13,73,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.06,0.12,0.00,0.000,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:13,74,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.00,-0.06,0.06,0.010,0.000,-0.240,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:14,75,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,-0.06,0.00,-0.06,0.000,0.000,-0.280,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:15,76,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,-0.06,0.020,0.010,-0.270,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:16,77,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.06,0.06,0.00,-0.020,0.010,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:16,78,F,LAUNCH_PAD,0.1,27.3,1.0,5368709.0,-0.00,0.12,-0.12,0.12,0.010,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:17,79,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,0.00,0.12,0.020,0.000,-0.250,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
1049,06:24:18,80,F,LAUNCH_PAD,0.1,27.4,1.0,5368709.0,-0.00,0.00,-0.06,-0.12,0.000,0.000,-0.260,INVALID,INVALID,INVALID,INVALID,INVALID,CXON 0,,
